                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2699,                 2.6969,                 1.7875,                0.40047,                0.87125,                0.54099,                0.21844,                  1.914,                 2.5361,                 3.4293,             0.00055545,             0.00055545,             0.00055545
