                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.95797,                 2.0331,                 1.5052,                0.24964,                   0.91,                0.43017,                0.16675,                 2.1336,                 1.7997,                 3.9372,             0.00055545,             0.00055545,             0.00055545
